filename, language, JSON, JSON with Comments, Ini, Lua, XML, Papyrus, HLSL, comment, blank, total
_bin\soltest\data\models\space\stations\dynparts\lot_recreational.dnmd, JSON with Comments, 0, 89, 0, 0, 0, 0, 0, 15, 11, 115
_bin\soltest\data\models\space\stations\dynparts\mod_dock.dnmd, JSON with Comments, 0, 166, 0, 0, 0, 0, 0, 23, 7, 196
_bin\soltest\data\models\space\stations\dynparts\mod_dock_inside.dnmd, JSON with Comments, 0, 105, 0, 0, 0, 0, 0, 48, 8, 161
_bin\soltest\data\models\space\stations\dynparts\mod_power.dnmd, JSON with Comments, 0, 113, 0, 0, 0, 0, 0, 3, 18, 134
_bin\soltest\data\models\space\stations\dynparts\mod_ring.dnmd, JSON with Comments, 0, 100, 0, 0, 0, 0, 0, 27, 9, 136
_bin\soltest\data\models\space\stations\spacelab\lab_door.dnmd, JSON with Comments, 0, 101, 0, 0, 0, 0, 0, 74, 6, 181
_bin\soltest\data\models\space\stations\spacelab\lab_door2.dnmd, JSON with Comments, 0, 48, 0, 0, 0, 0, 0, 1, 6, 55
_bin\soltest\data\models\space\stations\spacelab\lab_node.dnmd, JSON with Comments, 0, 42, 0, 0, 0, 0, 0, 0, 2, 44
_bin\soltest\data\models\space\stations\spacelab\the_lab.dnmd, JSON with Comments, 0, 392, 0, 0, 0, 0, 0, 28, 57, 477
_bin\soltest\data\models\space\tex\white.json, JSON, 7, 0, 0, 0, 0, 0, 0, 0, 2, 9
_bin\soltest\data\models\species\anthro\materials\ara_body.json, JSON, 16, 0, 0, 0, 0, 0, 0, 0, 2, 18
_bin\soltest\data\models\species\anthro\materials\ara_tail.json, JSON, 11, 0, 0, 0, 0, 0, 0, 0, 1, 12
_bin\soltest\data\models\species\anthro\materials\body.json, JSON, 14, 0, 0, 0, 0, 0, 0, 0, 2, 16
_bin\soltest\data\models\species\anthro\materials\body_base.json, JSON, 11, 0, 0, 0, 0, 0, 0, 0, 1, 12
_bin\soltest\data\models\species\anthro\materials\body_colors.json, JSON, 4, 0, 0, 0, 0, 0, 0, 0, 0, 4
_bin\soltest\data\models\species\anthro\materials\body_colors_b.json, JSON, 4, 0, 0, 0, 0, 0, 0, 0, 0, 4
_bin\soltest\data\models\species\anthro\materials\bodyblue.json, JSON, 4, 0, 0, 0, 0, 0, 0, 0, 2, 6
_bin\soltest\data\models\species\anthro\materials\bodypink.json, JSON, 4, 0, 0, 0, 0, 0, 0, 0, 2, 6
_bin\soltest\data\models\species\anthro\materials\bodywhite.json, JSON, 3, 0, 0, 0, 0, 0, 0, 0, 0, 3
_bin\soltest\data\models\species\anthro\materials\eye_a.json, JSON, 7, 0, 0, 0, 0, 0, 0, 0, 0, 7
_bin\soltest\data\models\species\anthro\materials\eye_b.json, JSON, 7, 0, 0, 0, 0, 0, 0, 0, 0, 7
_bin\soltest\data\models\species\anthro\materials\eye_b_l.json, JSON, 11, 0, 0, 0, 0, 0, 0, 0, 1, 12
_bin\soltest\data\models\species\anthro\materials\eye_b_r.json, JSON, 12, 0, 0, 0, 0, 0, 0, 0, 1, 13
_bin\soltest\data\models\species\anthro\materials\eye_c.json, JSON, 7, 0, 0, 0, 0, 0, 0, 0, 0, 7
_bin\soltest\data\models\species\anthro\materials\eye_l.json, JSON, 9, 0, 0, 0, 0, 0, 0, 0, 1, 10
_bin\soltest\data\models\species\anthro\materials\eye_r.json, JSON, 8, 0, 0, 0, 0, 0, 0, 0, 1, 9
_bin\soltest\data\models\species\anthro\materials\eyewhite.json, JSON, 7, 0, 0, 0, 0, 0, 0, 0, 0, 7
_bin\soltest\data\models\species\anthro\materials\hairblack.json, JSON, 12, 0, 0, 0, 0, 0, 0, 3, 2, 17
_bin\soltest\data\models\species\anthro\materials\hairblue.json, JSON, 6, 0, 0, 0, 0, 0, 0, 4, 1, 11
_bin\soltest\data\models\species\anthro\materials\head.json, JSON, 17, 0, 0, 0, 0, 0, 0, 5, 3, 25
_bin\soltest\data\models\species\anthro\materials\head_vikna.json, JSON, 16, 0, 0, 0, 0, 0, 0, 5, 3, 24
_bin\soltest\data\models\species\anthro\materials\lashes.json, JSON, 7, 0, 0, 0, 0, 0, 0, 0, 0, 7
_bin\soltest\data\models\species\anthro\materials\lips.json, JSON, 4, 0, 0, 0, 0, 0, 0, 0, 2, 6
_bin\soltest\data\models\species\anthro\materials\vikna_body.json, JSON, 9, 0, 0, 0, 0, 0, 0, 0, 1, 10
_bin\soltest\data\models\species\anthro\materials\vikna_tail.json, JSON, 11, 0, 0, 0, 0, 0, 0, 0, 0, 11
_bin\soltest\data\particles\blackhole_short.particle, JSON with Comments, 0, 74, 0, 0, 0, 0, 0, 24, 8, 106
_bin\soltest\data\particles\clouds.particle, JSON with Comments, 0, 22, 0, 0, 0, 0, 0, 6, 4, 32
_bin\soltest\data\particles\explosion.particle, JSON with Comments, 0, 59, 0, 0, 0, 0, 0, 25, 7, 91
_bin\soltest\data\particles\explosion_void.particle, JSON with Comments, 0, 59, 0, 0, 0, 0, 0, 23, 7, 89
_bin\soltest\data\particles\fire.particle, JSON with Comments, 0, 59, 0, 0, 0, 0, 0, 23, 7, 89
_bin\soltest\data\particles\fireworks.particle, JSON with Comments, 0, 154, 0, 0, 0, 0, 0, 8, 6, 168
_bin\soltest\data\particles\glow.particle, JSON with Comments, 0, 42, 0, 0, 0, 0, 0, 6, 8, 56
_bin\soltest\data\particles\hakkero.particle, JSON with Comments, 0, 59, 0, 0, 0, 0, 0, 4, 7, 70
_bin\soltest\data\particles\lightning.particle, JSON with Comments, 0, 63, 0, 0, 0, 0, 0, 34, 3, 100
_bin\soltest\data\particles\magic_explosion.particle, JSON with Comments, 0, 74, 0, 0, 0, 0, 0, 24, 8, 106
_bin\soltest\data\particles\meteor.particle, JSON with Comments, 0, 82, 0, 0, 0, 0, 0, 5, 4, 91
_bin\soltest\data\particles\star.particle, JSON with Comments, 0, 23, 0, 0, 0, 0, 0, 98, 5, 126
_bin\soltest\data\particles\star_bursts.particle, JSON with Comments, 0, 72, 0, 0, 0, 0, 0, 57, 8, 137
_bin\soltest\data\shaders\_old\effect_ssao.fxh, HLSL, 0, 0, 0, 0, 0, 0, 427, 32, 43, 502
_bin\soltest\data\shaders\_old\pp_basic.fx, HLSL, 0, 0, 0, 0, 0, 0, 280, 72, 49, 401
_bin\soltest\data\shaders\_old\pptest.fx, HLSL, 0, 0, 0, 0, 0, 0, 87, 19, 25, 131
_bin\soltest\data\shaders\_old\shader.pptest.json, JSON, 34, 0, 0, 0, 0, 0, 0, 0, 0, 34
_bin\soltest\data\shaders\_old\shader.test_gshader.json, JSON, 18, 0, 0, 0, 0, 0, 0, 0, 0, 18
_bin\soltest\data\shaders\_old\stars.fx, HLSL, 0, 0, 0, 0, 0, 0, 99, 24, 16, 139
_bin\soltest\data\shaders\_old\surface - копия (2).fx, HLSL, 0, 0, 0, 0, 0, 0, 235, 415, 66, 716
_bin\soltest\data\shaders\_old\surface - копия.fx, HLSL, 0, 0, 0, 0, 0, 0, 201, 81, 58, 340
_bin\soltest\data\shaders\_old\test_gshader.fx, HLSL, 0, 0, 0, 0, 0, 0, 168, 51, 42, 261
_bin\soltest\data\shaders\_old\test_mrch.fx, HLSL, 0, 0, 0, 0, 0, 0, 761, 23, 41, 825
_bin\soltest\data\shaders\_old\volume.fx, HLSL, 0, 0, 0, 0, 0, 0, 389, 18, 90, 497
_bin\soltest\data\shaders\atmosphere2.fx, HLSL, 0, 0, 0, 0, 0, 0, 410, 193, 124, 727
_bin\soltest\data\shaders\atmosphere2.json, JSON, 46, 0, 0, 0, 0, 0, 0, 0, 0, 46
_bin\soltest\data\shaders\atmosphere2.psc, Papyrus, 0, 0, 0, 0, 0, 38, 0, 0, 0, 38
_bin\soltest\data\shaders\blob.fx, HLSL, 0, 0, 0, 0, 0, 0, 109, 15, 40, 164
_bin\soltest\data\shaders\cubemap_debug.fx, HLSL, 0, 0, 0, 0, 0, 0, 88, 9, 16, 113
_bin\soltest\data\shaders\cubemap_debug.json, JSON, 32, 0, 0, 0, 0, 0, 0, 0, 0, 32
_bin\soltest\data\shaders\debug.fx, HLSL, 0, 0, 0, 0, 0, 0, 59, 0, 12, 71
_bin\soltest\data\shaders\debug.json, JSON, 32, 0, 0, 0, 0, 0, 0, 0, 0, 32
_bin\soltest\data\shaders\debug.psc, Papyrus, 0, 0, 0, 0, 0, 6, 0, 0, 0, 6
_bin\soltest\data\shaders\dust.fx, HLSL, 0, 0, 0, 0, 0, 0, 81, 46, 11, 138
_bin\soltest\data\shaders\dust.json, JSON, 32, 0, 0, 0, 0, 0, 0, 0, 0, 32
_bin\soltest\data\shaders\dust.psc, Papyrus, 0, 0, 0, 0, 0, 3, 0, 0, 0, 3
_bin\soltest\data\shaders\eyes.fx, HLSL, 0, 0, 0, 0, 0, 0, 127, 84, 27, 238
_bin\soltest\data\shaders\eyes.json, JSON, 56, 0, 0, 0, 0, 0, 0, 0, 2, 58
_bin\soltest\data\shaders\eyes.psc, Papyrus, 0, 0, 0, 0, 0, 1972, 0, 0, 0, 1972
_bin\soltest\data\shaders\ftexture.fx, HLSL, 0, 0, 0, 0, 0, 0, 68, 2, 14, 84
_bin\soltest\data\shaders\halo.fx, HLSL, 0, 0, 0, 0, 0, 0, 3, 0, 0, 3
_bin\soltest\data\shaders\headers\atmosphere.fxh, HLSL, 0, 0, 0, 0, 0, 0, 21, 13, 7, 41
_bin\soltest\data\shaders\headers\clip.fxh, HLSL, 0, 0, 0, 0, 0, 0, 10, 0, 3, 13
_bin\soltest\data\shaders\headers\effect_pen.fxh, HLSL, 0, 0, 0, 0, 0, 0, 43, 4, 2, 49
_bin\soltest\data\shaders\headers\effect_ssao.fxh, HLSL, 0, 0, 0, 0, 0, 0, 307, 20, 18, 345
_bin\soltest\data\shaders\headers\enviroment.fxh, HLSL, 0, 0, 0, 0, 0, 0, 22, 0, 4, 26
_bin\soltest\data\shaders\headers\hdr.fxh, HLSL, 0, 0, 0, 0, 0, 0, 12, 0, 1, 13
_bin\soltest\data\shaders\headers\lightning.fxh, HLSL, 0, 0, 0, 0, 0, 0, 145, 190, 23, 358
_bin\soltest\data\shaders\headers\skin.fxh, HLSL, 0, 0, 0, 0, 0, 0, 12, 0, 3, 15
_bin\soltest\data\shaders\headers\utils.fxh, HLSL, 0, 0, 0, 0, 0, 0, 22, 2, 6, 30
_bin\soltest\data\shaders\linear.fx, HLSL, 0, 0, 0, 0, 0, 0, 110, 15, 41, 166
_bin\soltest\data\shaders\linear.json, JSON, 32, 0, 0, 0, 0, 0, 0, 0, 0, 32
_bin\soltest\data\shaders\linear.psc, Papyrus, 0, 0, 0, 0, 0, 6, 0, 0, 0, 6
_bin\soltest\data\shaders\model.fx, HLSL, 0, 0, 0, 0, 0, 0, 236, 714, 56, 1006
_bin\soltest\data\shaders\model.json, JSON, 60, 0, 0, 0, 0, 0, 0, 0, 3, 63
_bin\soltest\data\shaders\model.psc, Papyrus, 0, 0, 0, 0, 0, 3346, 0, 0, 0, 3346
_bin\soltest\data\shaders\model_star.fx, HLSL, 0, 0, 0, 0, 0, 0, 167, 54, 45, 266
_bin\soltest\data\shaders\model_star.json, JSON, 35, 0, 0, 0, 0, 0, 0, 0, 0, 35
_bin\soltest\data\shaders\model_star.psc, Papyrus, 0, 0, 0, 0, 0, 32, 0, 0, 0, 32
_bin\soltest\data\shaders\particle.fx, HLSL, 0, 0, 0, 0, 0, 0, 109, 25, 17, 151
_bin\soltest\data\shaders\planet_surface_t1_gen.fx, HLSL, 0, 0, 0, 0, 0, 0, 62, 58, 18, 138
_bin\soltest\data\shaders\post_process\render.json, JSON, 41, 0, 0, 0, 0, 0, 0, 0, 1, 42
_bin\soltest\data\shaders\pp_basic.fx, HLSL, 0, 0, 0, 0, 0, 0, 318, 93, 61, 472
_bin\soltest\data\shaders\pp_basic.json, JSON, 34, 0, 0, 0, 0, 0, 0, 0, 0, 34
_bin\soltest\data\shaders\pp_basic.psc, Papyrus, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
_bin\soltest\data\shaders\pp_bloom.fx, HLSL, 0, 0, 0, 0, 0, 0, 82, 8, 18, 108
_bin\soltest\data\shaders\pp_bloom.json, JSON, 32, 0, 0, 0, 0, 0, 0, 0, 0, 32
_bin\soltest\data\shaders\pp_fog.fx, HLSL, 0, 0, 0, 0, 0, 0, 102, 66, 32, 200
_bin\soltest\data\shaders\pp_fog.json, JSON, 32, 0, 0, 0, 0, 0, 0, 0, 0, 32
_bin\soltest\data\shaders\pp_fog.psc, Papyrus, 0, 0, 0, 0, 0, 24, 0, 0, 0, 24
_bin\soltest\data\shaders\pp_light.fx, HLSL, 0, 0, 0, 0, 0, 0, 144, 394, 18, 556
_bin\soltest\data\shaders\pp_light.json, JSON, 32, 0, 0, 0, 0, 0, 0, 0, 0, 32
_bin\soltest\data\shaders\pp_light_gridtest.fx, HLSL, 0, 0, 0, 0, 0, 0, 116, 196, 19, 331
_bin\soltest\data\shaders\pp_light_gridtest.json, JSON, 32, 0, 0, 0, 0, 0, 0, 0, 0, 32
_bin\soltest\data\shaders\shadow.fx, HLSL, 0, 0, 0, 0, 0, 0, 52, 3, 18, 73
_bin\soltest\data\shaders\shadow.json, JSON, 33, 0, 0, 0, 0, 0, 0, 0, 0, 33
_bin\soltest\data\shaders\skybox.fx, HLSL, 0, 0, 0, 0, 0, 0, 47, 73, 12, 132
_bin\soltest\data\shaders\skybox.json, JSON, 32, 0, 0, 0, 0, 0, 0, 0, 0, 32
_bin\soltest\data\shaders\skybox.psc, Papyrus, 0, 0, 0, 0, 0, 3, 0, 0, 0, 3
_bin\soltest\data\shaders\sprite.fx, HLSL, 0, 0, 0, 0, 0, 0, 63, 1, 7, 71
_bin\soltest\data\shaders\sprite.json, JSON, 32, 0, 0, 0, 0, 0, 0, 0, 0, 32
_bin\soltest\data\shaders\sprite.psc, Papyrus, 0, 0, 0, 0, 0, 7, 0, 0, 0, 7
_bin\soltest\data\shaders\stars.fx, HLSL, 0, 0, 0, 0, 0, 0, 118, 123, 23, 264
_bin\soltest\data\shaders\stars.json, JSON, 32, 0, 0, 0, 0, 0, 0, 0, 0, 32
_bin\soltest\data\shaders\stars.psc, Papyrus, 0, 0, 0, 0, 0, 9, 0, 0, 0, 9
_bin\soltest\data\shaders\strend.json, JSON, 32, 0, 0, 0, 0, 0, 0, 0, 0, 32
_bin\soltest\data\shaders\strend.psc, Papyrus, 0, 0, 0, 0, 0, 7, 0, 0, 0, 7
_bin\soltest\data\shaders\surface.fx, HLSL, 0, 0, 0, 0, 0, 0, 356, 692, 94, 1142
_bin\soltest\data\shaders\surface.json, JSON, 61, 0, 0, 0, 0, 0, 0, 0, 0, 61
_bin\soltest\data\shaders\surface.psc, Papyrus, 0, 0, 0, 0, 0, 288, 0, 0, 1, 289
_bin\soltest\data\shaders\surface_builder.fx, HLSL, 0, 0, 0, 0, 0, 0, 41, 0, 13, 54
_bin\soltest\data\shaders\textured.fx, HLSL, 0, 0, 0, 0, 0, 0, 55, 0, 11, 66
_bin\soltest\data\shaders\textured.json, JSON, 32, 0, 0, 0, 0, 0, 0, 0, 0, 32
_bin\soltest\data\shaders\volumetric.fx, HLSL, 0, 0, 0, 0, 0, 0, 49, 2, 13, 64
_bin\soltest\data\shaders\volumetric.json, JSON, 32, 0, 0, 0, 0, 0, 0, 0, 0, 32
_bin\soltest\data\shaders\volumetric.psc, Papyrus, 0, 0, 0, 0, 0, 6, 0, 0, 0, 6
_bin\soltest\data\shaders\water.fx, HLSL, 0, 0, 0, 0, 0, 0, 200, 153, 65, 418
_bin\soltest\data\shaders\water.json, JSON, 46, 0, 0, 0, 0, 0, 0, 0, 0, 46
_bin\soltest\data\shaders\water.psc, Papyrus, 0, 0, 0, 0, 0, 220, 0, 0, 0, 220
_bin\soltest\data\textures\atmosphere\clouds.json, JSON, 9, 0, 0, 0, 0, 0, 0, 3, 2, 14
_bin\soltest\data\textures\debug\beige.json, JSON, 5, 0, 0, 0, 0, 0, 0, 0, 2, 7
_bin\soltest\data\textures\debug\black.json, JSON, 4, 0, 0, 0, 0, 0, 0, 0, 2, 6
_bin\soltest\data\textures\debug\blue.json, JSON, 5, 0, 0, 0, 0, 0, 0, 0, 2, 7
_bin\soltest\data\textures\debug\bluearrow.json, JSON, 5, 0, 0, 0, 0, 0, 0, 0, 2, 7
_bin\soltest\data\textures\debug\brightrim.json, JSON, 6, 0, 0, 0, 0, 0, 0, 0, 1, 7
_bin\soltest\data\textures\debug\darkgray.json, JSON, 5, 0, 0, 0, 0, 0, 0, 0, 2, 7
_bin\soltest\data\textures\debug\fullbright.json, JSON, 5, 0, 0, 0, 0, 0, 0, 0, 1, 6
_bin\soltest\data\textures\debug\fulldark.json, JSON, 5, 0, 0, 0, 0, 0, 0, 0, 1, 6
_bin\soltest\data\textures\debug\gray.json, JSON, 5, 0, 0, 0, 0, 0, 0, 0, 2, 7
_bin\soltest\data\textures\debug\green.json, JSON, 5, 0, 0, 0, 0, 0, 0, 0, 2, 7
_bin\soltest\data\textures\debug\greenarrow.json, JSON, 5, 0, 0, 0, 0, 0, 0, 0, 2, 7
_bin\soltest\data\textures\debug\light_blue.json, JSON, 5, 0, 0, 0, 0, 0, 0, 0, 2, 7
_bin\soltest\data\textures\debug\light_red.json, JSON, 5, 0, 0, 0, 0, 0, 0, 0, 2, 7
_bin\soltest\data\textures\debug\med_blue.json, JSON, 5, 0, 0, 0, 0, 0, 0, 0, 2, 7
_bin\soltest\data\textures\debug\med_green.json, JSON, 5, 0, 0, 0, 0, 0, 0, 0, 2, 7
_bin\soltest\data\textures\debug\med_red.json, JSON, 5, 0, 0, 0, 0, 0, 0, 0, 2, 7
_bin\soltest\data\textures\debug\normalmap.json, JSON, 5, 0, 0, 0, 0, 0, 0, 0, 2, 7
_bin\soltest\data\textures\debug\red.json, JSON, 5, 0, 0, 0, 0, 0, 0, 0, 2, 7
_bin\soltest\data\textures\debug\redarrow.json, JSON, 5, 0, 0, 0, 0, 0, 0, 0, 2, 7
_bin\soltest\data\textures\debug\stencil1.json, JSON, 5, 0, 0, 0, 0, 0, 0, 0, 2, 7
_bin\soltest\data\textures\debug\target01.json, JSON, 5, 0, 0, 0, 0, 0, 0, 0, 2, 7
_bin\soltest\data\textures\debug\target02.json, JSON, 6, 0, 0, 0, 0, 0, 0, 0, 2, 8
_bin\soltest\data\textures\debug\teal.json, JSON, 5, 0, 0, 0, 0, 0, 0, 0, 2, 7
_bin\soltest\data\textures\debug\tile.json, JSON, 4, 0, 0, 0, 0, 0, 0, 0, 2, 6
_bin\soltest\data\textures\debug\uv_checker.json, JSON, 4, 0, 0, 0, 0, 0, 0, 0, 2, 6
_bin\soltest\data\textures\debug\white.json, JSON, 4, 0, 0, 0, 0, 0, 0, 0, 2, 6
_bin\soltest\data\textures\debug\white_5.json, JSON, 5, 0, 0, 0, 0, 0, 0, 0, 2, 7
_bin\soltest\data\textures\debug\wireframe.json, JSON, 6, 0, 0, 0, 0, 0, 0, 0, 1, 7
_bin\soltest\data\textures\debug\wireframe_orange.json, JSON, 7, 0, 0, 0, 0, 0, 0, 0, 2, 9
_bin\soltest\data\textures\debug\yellow.json, JSON, 5, 0, 0, 0, 0, 0, 0, 0, 2, 7
_bin\soltest\data\textures\engine\material_template.json, JSON, 6, 0, 0, 0, 0, 0, 0, 0, 0, 6
_bin\soltest\data\textures\engine\notexture.json, JSON, 4, 0, 0, 0, 0, 0, 0, 0, 2, 6
_bin\soltest\data\textures\engine\sky.json, JSON, 5, 0, 0, 0, 0, 0, 0, 0, 1, 6
_bin\soltest\data\textures\nature\branch\green.json, JSON, 15, 0, 0, 0, 0, 0, 0, 0, 1, 16
_bin\soltest\data\textures\nature\branch\pine.json, JSON, 15, 0, 0, 0, 0, 0, 0, 0, 1, 16
_bin\soltest\data\textures\nature\branch\sakura.json, JSON, 15, 0, 0, 0, 0, 0, 0, 0, 1, 16
_bin\soltest\data\textures\nature\trunk\cherry.json, JSON, 12, 0, 0, 0, 0, 0, 0, 0, 1, 13
_bin\soltest\data\textures\nature\trunk\deciduous.json, JSON, 12, 0, 0, 0, 0, 0, 0, 0, 1, 13
_bin\soltest\data\textures\nature\trunk\deciduous_pine.json, JSON, 12, 0, 0, 0, 0, 0, 0, 0, 1, 13
_bin\soltest\data\textures\nature\trunk\white.json, JSON, 11, 0, 0, 0, 0, 0, 0, 0, 1, 12
_bin\soltest\data\textures\single\painting\darkness.json, JSON, 8, 0, 0, 0, 0, 0, 0, 0, 0, 8
_bin\soltest\data\textures\single\painting\dawn.json, JSON, 8, 0, 0, 0, 0, 0, 0, 0, 0, 8
_bin\soltest\data\textures\single\painting\dome.json, JSON, 8, 0, 0, 0, 0, 0, 0, 0, 0, 8
_bin\soltest\data\textures\single\painting\field.json, JSON, 8, 0, 0, 0, 0, 0, 0, 0, 0, 8
_bin\soltest\data\textures\single\painting\flare.json, JSON, 8, 0, 0, 0, 0, 0, 0, 0, 0, 8
_bin\soltest\data\textures\single\painting\flight.json, JSON, 8, 0, 0, 0, 0, 0, 0, 0, 0, 8
_bin\soltest\data\textures\single\painting\hall.json, JSON, 8, 0, 0, 0, 0, 0, 0, 0, 0, 8
_bin\soltest\data\textures\single\painting\hills.json, JSON, 8, 0, 0, 0, 0, 0, 0, 0, 0, 8
_bin\soltest\data\textures\single\painting\horizon.json, JSON, 8, 0, 0, 0, 0, 0, 0, 0, 0, 8
_bin\soltest\data\textures\single\painting\horizon2.json, JSON, 8, 0, 0, 0, 0, 0, 0, 0, 0, 8
_bin\soltest\data\textures\single\painting\lake.json, JSON, 8, 0, 0, 0, 0, 0, 0, 0, 0, 8
_bin\soltest\data\textures\single\painting\mountainside.json, JSON, 8, 0, 0, 0, 0, 0, 0, 0, 0, 8
_bin\soltest\data\textures\single\painting\mountainside2.json, JSON, 8, 0, 0, 0, 0, 0, 0, 0, 0, 8
_bin\soltest\data\textures\single\painting\night.json, JSON, 8, 0, 0, 0, 0, 0, 0, 0, 0, 8
_bin\soltest\data\textures\single\painting\night2.json, JSON, 8, 0, 0, 0, 0, 0, 0, 0, 0, 8
_bin\soltest\data\textures\single\painting\orb.json, JSON, 8, 0, 0, 0, 0, 0, 0, 0, 0, 8
_bin\soltest\data\textures\single\painting\outer.json, JSON, 8, 0, 0, 0, 0, 0, 0, 0, 0, 8
_bin\soltest\data\textures\space\distanceplanet.json, JSON, 8, 0, 0, 0, 0, 0, 0, 0, 2, 10
_bin\soltest\data\textures\space\galaxies\01.json, JSON, 7, 0, 0, 0, 0, 0, 0, 1, 1, 9
_bin\soltest\data\textures\space\galaxies\02.json, JSON, 6, 0, 0, 0, 0, 0, 0, 0, 1, 7
_bin\soltest\data\textures\space\galaxies\03.json, JSON, 6, 0, 0, 0, 0, 0, 0, 0, 1, 7
_bin\soltest\data\textures\space\rings_test.json, JSON, 17, 0, 0, 0, 0, 0, 0, 0, 4, 21
_bin\soltest\data\textures\space\star\blackhole.json, JSON, 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
_bin\soltest\data\textures\space\star\teststar.json, JSON, 4, 0, 0, 0, 0, 0, 0, 0, 2, 6
_bin\soltest\data\textures\space\warp\warp.json, JSON, 9, 0, 0, 0, 0, 0, 0, 0, 1, 10
_bin\soltest\data\textures\stdif\bricks11.json, JSON, 12, 0, 0, 0, 0, 0, 0, 1, 1, 14
_bin\soltest\data\textures\stdif\ceiling31.json, JSON, 11, 0, 0, 0, 0, 0, 0, 0, 1, 12
_bin\soltest\data\textures\stdif\concrete06.json, JSON, 11, 0, 0, 0, 0, 0, 0, 0, 1, 12
_bin\soltest\data\textures\stdif\facade01.json, JSON, 13, 0, 0, 0, 0, 0, 0, 1, 1, 15
_bin\soltest\data\textures\stdif\grass01.json, JSON, 9, 0, 0, 0, 0, 0, 0, 0, 1, 10
_bin\soltest\data\textures\stdif\rock01.json, JSON, 15, 0, 0, 0, 0, 0, 0, 0, 1, 16
_bin\soltest\data\textures\stdif\sand01.json, JSON, 9, 0, 0, 0, 0, 0, 0, 0, 1, 10
_bin\soltest\data\textures\stdif\water01.json, JSON, 9, 0, 0, 0, 0, 0, 0, 0, 1, 10
_bin\soltest\data\textures\surface\mat\forest.json, JSON, 10, 0, 0, 0, 0, 0, 0, 0, 1, 11
_bin\soltest\data\textures\surface\mat\grass2.json, JSON, 8, 0, 0, 0, 0, 0, 0, 0, 1, 9
_bin\soltest\data\textures\surface\mat\sand.json, JSON, 10, 0, 0, 0, 0, 0, 0, 0, 1, 11
_bin\soltest\data\textures\surface\mat\sand3.json, JSON, 10, 0, 0, 0, 0, 0, 0, 0, 1, 11
_bin\soltest\data\textures\surface\mat\water.json, JSON, 8, 0, 0, 0, 0, 0, 0, 0, 1, 9
_bin\soltest\data\textures\surface\space\surface.json, JSON, 18, 0, 0, 0, 0, 0, 0, 0, 0, 18
_bin\soltest\data\textures\symbol\touhou\y.json, JSON, 4, 0, 0, 0, 0, 0, 0, 0, 0, 4
_bin\soltest\data\textures\target\maprt.json, JSON, 7, 0, 0, 0, 0, 0, 0, 0, 2, 9
_bin\soltest\data\textures\target\mirrorrt.json, JSON, 7, 0, 0, 0, 0, 0, 0, 1, 2, 10
_bin\soltest\data\textures\target\portalrt.json, JSON, 7, 0, 0, 0, 0, 0, 0, 0, 2, 9
_bin\soltest\data\textures\target\screen.json, JSON, 6, 0, 0, 0, 0, 0, 0, 0, 1, 7
_bin\soltest\data\textures\target\webrt.json, JSON, 7, 0, 0, 0, 0, 0, 0, 0, 2, 9
_bin\soltest\data\textures\tile\ceiling\ceil_01.json, JSON, 9, 0, 0, 0, 0, 0, 0, 0, 1, 10
_bin\soltest\data\textures\tile\floor\lam_01.json, JSON, 9, 0, 0, 0, 0, 0, 0, 0, 1, 10
_bin\soltest\data\textures\tile\mat\blackmetal.json, JSON, 18, 0, 0, 0, 0, 0, 0, 0, 2, 20
_bin\soltest\data\textures\tile\mat\carbon.json, JSON, 12, 0, 0, 0, 0, 0, 0, 0, 2, 14
_bin\soltest\data\textures\tile\mat\copper.json, JSON, 17, 0, 0, 0, 0, 0, 0, 0, 2, 19
_bin\soltest\data\textures\tile\mat\ebony.json, JSON, 16, 0, 0, 0, 0, 0, 0, 2, 3, 21
_bin\soltest\data\textures\tile\mat\fur01.json, JSON, 5, 0, 0, 0, 0, 0, 0, 3, 0, 8
_bin\soltest\data\textures\tile\mat\fur02.json, JSON, 5, 0, 0, 0, 0, 0, 0, 0, 1, 6
_bin\soltest\data\textures\tile\mat\fur03.json, JSON, 5, 0, 0, 0, 0, 0, 0, 0, 1, 6
_bin\soltest\data\textures\tile\mat\fur04.json, JSON, 5, 0, 0, 0, 0, 0, 0, 0, 1, 6
_bin\soltest\data\textures\tile\mat\fur_base.json, JSON, 19, 0, 0, 0, 0, 0, 0, 0, 3, 22
_bin\soltest\data\textures\tile\mat\glass.json, JSON, 11, 0, 0, 0, 0, 0, 0, 0, 0, 11
_bin\soltest\data\textures\tile\mat\gold.json, JSON, 21, 0, 0, 0, 0, 0, 0, 0, 2, 23
_bin\soltest\data\textures\tile\mat\marble.json, JSON, 16, 0, 0, 0, 0, 0, 0, 2, 3, 21
_bin\soltest\data\textures\tile\mat\plastic_g.json, JSON, 12, 0, 0, 0, 0, 0, 0, 0, 1, 13
_bin\soltest\data\textures\tile\mat\plastic_y.json, JSON, 12, 0, 0, 0, 0, 0, 0, 0, 1, 13
_bin\soltest\data\textures\tile\mat\redleather.json, JSON, 12, 0, 0, 0, 0, 0, 0, 0, 1, 13
_bin\soltest\data\textures\tile\mat\shinymetal.json, JSON, 17, 0, 0, 0, 0, 0, 0, 0, 2, 19
